paddy_id,mesh_rakusui,mesh_paddy,dist,orifice,drn_id,total_distance
1633,68471,72436,95.26591259805333,1.0,74496.0,1046.98484809835
1634,70948,73283,58.479569140247186,1.0,35718.0,1757.939392393399
1635,73920,74154,211.8563792789937,1.0,35718.0,2035.2186130069767
1636,61677,72284,295.5415369596517,1.0,6750.0,1781.5432893255065
1637,61677,72669,287.2511660212911,1.0,6750.0,1781.5432893255065
1638,61677,72288,281.7724208491311,1.0,6750.0,1781.5432893255065
1639,78627,78681,127.91964133355732,1.0,142222.0,1014.8528137423857
1640,74372,74372,0.0,1.0,35718.0,2052.792206135784
1641,71796,74136,16.208634938682557,1.0,35718.0,1962.792206135784
1642,74504,75351,70.68542893883972,1.0,74496.0,0.0
1643,74504,74518,111.03605085451717,1.0,74496.0,0.0
1644,74502,73590,133.7931606817565,1.0,74496.0,0.0
1645,61558,72633,278.8375012721416,1.0,6750.0,1943.9696961966993
1646,61677,72657,285.432925386695,1.0,6750.0,1781.5432893255065
1647,61677,72677,295.64928989717083,1.0,6750.0,1781.5432893255065
1648,62260,72702,287.42011504665476,1.0,6750.0,1661.5432893255065
1649,62266,74651,304.2434808135492,1.0,6750.0,1626.1989217793075
1650,72896,72708,37.55388790592812,1.0,72896.0,0.0
1651,74053,72737,74.93190888576622,1.0,72896.0,0.0
1652,72896,72890,52.20370239641191,1.0,72896.0,0.0
1653,70533,72855,104.82386617544732,1.0,142222.0,264.8528137423857
1654,78627,77124,219.8374828816893,1.0,142222.0,1014.8528137423857
1655,78627,77153,285.9273939635653,1.0,142222.0,1014.8528137423857
1656,72067,73225,39.11595657735432,1.0,35135.0,3028.2575116620333
1657,72163,75174,19.777566979750866,1.0,35135.0,3953.7662970795855
1658,77415,73261,97.17946590238296,1.0,35135.0,4259.9620362410515
1659,70948,73293,106.96587189978946,1.0,35718.0,1757.939392393399
1660,73920,73775,169.52073534743099,1.0,35718.0,2035.2186130069767
1661,74053,73362,88.53177204962857,1.0,72896.0,0.0
1662,61677,73396,316.4914175390064,1.0,6750.0,1781.5432893255065
1663,62266,73543,275.44465695264887,1.0,6750.0,1626.1989217793075
1664,67987,73483,103.0599551063383,1.0,74496.0,944.5584412271571
1665,74055,75813,65.36878452294803,1.0,72896.0,30.0
1666,77856,75624,74.65885048444105,1.0,78902.0,247.27922061357856
1667,74053,74689,230.10219425344843,1.0,72896.0,0.0
1668,71179,73594,147.94607840097757,1.0,74496.0,102.42640687119285
1669,62266,74272,368.16733308066347,1.0,6750.0,1626.1989217793075
1670,74053,73621,367.8976584216755,1.0,72896.0,0.0
1671,74502,74502,0.0,1.0,74496.0,0.0
1672,74504,73693,254.4109256781291,1.0,74496.0,0.0
1673,62260,73702,285.21340659611445,1.0,6750.0,1661.5432893255065
1674,62266,73721,325.5870257045568,1.0,6750.0,1626.1989217793075
1675,74763,76887,291.1325396931049,1.0,72896.0,30.0
1676,74053,73767,260.0954730284811,1.0,72896.0,0.0
1677,74763,75792,266.3983947323791,1.0,72896.0,30.0
1678,77487,75317,85.09339790200596,1.0,35718.0,2150.071426749362
1679,74763,76488,142.2167321231564,1.0,72896.0,30.0
1680,74763,75426,91.46286076411064,1.0,72896.0,30.0
1681,74763,74725,122.3212302427783,1.0,72896.0,30.0
1682,76342,76342,0.0,1.0,35718.0,2082.792206135784
1683,62260,73933,289.8230046596141,1.0,6750.0,1661.5432893255065
1684,69065,74321,104.86566561578269,1.0,74496.0,1106.98484809835
1685,70476,74120,126.86934283008124,1.0,142222.0,114.8528137423857
1686,75181,75181,0.0,1.0,35135.0,4132.719659993034
1687,69061,74329,85.29323087802887,1.0,74496.0,1106.98484809835
1688,74493,76752,152.91971348266514,1.0,74496.0,0.0
1689,74493,78968,209.95483014508721,1.0,74496.0,0.0
1690,74493,75726,301.07902266208714,1.0,74496.0,0.0
1691,74493,76784,331.2717449637127,1.0,74496.0,0.0
1692,74493,77550,330.1675039135424,1.0,74496.0,0.0
